time_str,time_seconds,wban_id,name,state,county,knots,gust_knots,lat,lon
2012-07-01 06:02:00 UTC,1341122520,93990,HILL CITY MUNICIPAL AP,KS,GRAHAM,32,40,39.3756,-99.8297
2012-07-01 06:04:00 UTC,1341122640,03947,KANSAS CITY INTL AP,MO,PLATTE,20,41,39.2972,-94.7306
2012-07-01 06:06:00 UTC,1341122760,93990,HILL CITY MUNICIPAL AP,KS,GRAHAM,30,43,39.3756,-99.8297
2012-07-01 06:07:00 UTC,1341122820,93990,HILL CITY MUNICIPAL AP,KS,GRAHAM,31,40,39.3756,-99.8297
2012-07-01 06:14:00 UTC,1341123240,93990,HILL CITY MUNICIPAL AP,KS,GRAHAM,28,42,39.3756,-99.8297
2012-07-01 08:08:00 UTC,1341130080,03030,GUYMON MUNICIPAL AP,OK,TEXAS,25,40,36.6817,-101.5053
2012-07-01 08:09:00 UTC,1341130140,03030,GUYMON MUNICIPAL AP,OK,TEXAS,28,44,36.6817,-101.5053
2012-07-01 14:20:00 UTC,1341152400,03178,SAN DIEGO BROWN FIELD,CA,SAN DIEGO,8,51,32.5722,-116.9794
2012-07-01 14:23:00 UTC,1341152580,03178,SAN DIEGO BROWN FIELD,CA,SAN DIEGO,7,49,32.5722,-116.9794
2012-07-01 14:24:00 UTC,1341152640,03178,SAN DIEGO BROWN FIELD,CA,SAN DIEGO,8,47,32.5722,-116.9794
2012-07-01 14:25:00 UTC,1341152700,03178,SAN DIEGO BROWN FIELD,CA,SAN DIEGO,15,49,32.5722,-116.9794
2012-07-01 17:01:00 UTC,1341162060,04808,CHICAGO AURORA MUNICIPAL AP,IL,KANE,29,42,41.77,-88.4814
2012-07-01 17:03:00 UTC,1341162180,94892,CHICAGO WEST CHICAGO DUPAGE AP,IL,DUPAGE,25,51,41.9144,-88.2464
2012-07-01 17:04:00 UTC,1341162240,94892,CHICAGO WEST CHICAGO DUPAGE AP,IL,DUPAGE,33,50,41.9144,-88.2464
2012-07-01 17:08:00 UTC,1341162480,94892,CHICAGO WEST CHICAGO DUPAGE AP,IL,DUPAGE,36,51,41.9144,-88.2464
2012-07-01 17:09:00 UTC,1341162540,94892,CHICAGO WEST CHICAGO DUPAGE AP,IL,DUPAGE,39,46,41.9144,-88.2464
2012-07-01 17:10:00 UTC,1341162600,94892,CHICAGO WEST CHICAGO DUPAGE AP,IL,DUPAGE,34,41,41.9144,-88.2464
2012-07-01 17:11:00 UTC,1341162660,94892,CHICAGO WEST CHICAGO DUPAGE AP,IL,DUPAGE,32,40,41.9144,-88.2464
2012-07-01 17:12:00 UTC,1341162720,94892,CHICAGO WEST CHICAGO DUPAGE AP,IL,DUPAGE,35,43,41.9144,-88.2464
2012-07-01 17:14:00 UTC,1341162840,94892,CHICAGO WEST CHICAGO DUPAGE AP,IL,DUPAGE,35,53,41.9144,-88.2464
2012-07-01 17:15:00 UTC,1341162900,94892,CHICAGO WEST CHICAGO DUPAGE AP,IL,DUPAGE,42,56,41.9144,-88.2464
2012-07-01 17:16:00 UTC,1341162960,94892,CHICAGO WEST CHICAGO DUPAGE AP,IL,DUPAGE,46,57,41.9144,-88.2464
2012-07-01 17:17:00 UTC,1341163020,94892,CHICAGO WEST CHICAGO DUPAGE AP,IL,DUPAGE,49,65,41.9144,-88.2464
2012-07-01 17:18:00 UTC,1341163080,94892,CHICAGO WEST CHICAGO DUPAGE AP,IL,DUPAGE,47,52,41.9144,-88.2464
2012-07-01 17:19:00 UTC,1341163140,94892,CHICAGO WEST CHICAGO DUPAGE AP,IL,DUPAGE,44,54,41.9144,-88.2464
