time_str,time_seconds,wban_id,name,state,county,knots,gust_knots,lat,lon
2018-07-01 17:09:00 UTC,1530464940,14922,MINNEAPOLIS ST PAUL INTL AP,MN,HENNEPIN,30,43,44.8831,-93.2289
2018-07-01 17:21:00 UTC,1530465660,94963,MINNEAPOLIS FLYING CLOUD AIRPORT,MN,HENNEPIN,25,45,44.8321,-93.4705
2018-07-01 17:29:00 UTC,1530466140,14927,ST. PAUL DOWNTOWN AIRPORT,MN,RAMSEY,25,42,44.9322,-93.0558
2018-07-01 17:42:00 UTC,1530466920,14922,MINNEAPOLIS ST PAUL INTL AP,MN,HENNEPIN,23,42,44.8831,-93.2289
2018-07-01 17:51:00 UTC,1530467460,14922,MINNEAPOLIS ST PAUL INTL AP,MN,HENNEPIN,24,41,44.8831,-93.2289
2018-07-01 20:00:00 UTC,1530475200,14898,GREEN BAY A S INTL AP,WI,BROWN,28,45,44.4794,-88.1366
2018-07-01 20:07:00 UTC,1530475620,14898,GREEN BAY A S INTL AP,WI,BROWN,24,43,44.4794,-88.1366
2018-07-01 20:22:00 UTC,1530476520,14853,DETROIT WILLOW RUN AP,MI,WAYNE,21,40,42.2333,-83.5333
2018-07-01 20:23:00 UTC,1530476580,13891,KNOXVILLE AP,TN,BLOUNT,32,46,35.8181,-83.9858
2018-07-01 20:24:00 UTC,1530476640,13891,KNOXVILLE AP,TN,BLOUNT,35,41,35.8181,-83.9858
2018-07-01 20:49:00 UTC,1530478140,24057,RAWLINS AP,WY,CARBON,22,40,41.8,-107.2
2018-07-01 21:04:00 UTC,1530479040,14880,CHICAGO WAUKEGAN REGIONAL AP,IL,LAKE,24,46,42.4167,-87.8667
2018-07-01 21:05:00 UTC,1530479100,14880,CHICAGO WAUKEGAN REGIONAL AP,IL,LAKE,36,52,42.4167,-87.8667
2018-07-01 21:06:00 UTC,1530479160,14880,CHICAGO WAUKEGAN REGIONAL AP,IL,LAKE,40,57,42.4167,-87.8667
2018-07-01 21:07:00 UTC,1530479220,14880,CHICAGO WAUKEGAN REGIONAL AP,IL,LAKE,39,51,42.4167,-87.8667
2018-07-01 21:14:00 UTC,1530479640,94892,CHICAGO WEST CHICAGO DUPAGE AP,IL,DUPAGE,27,50,41.9144,-88.2464
2018-07-01 21:25:00 UTC,1530480300,94892,CHICAGO WEST CHICAGO DUPAGE AP,IL,DUPAGE,25,43,41.9144,-88.2464
2018-07-01 21:30:00 UTC,1530480600,14819,CHICAGO MIDWAY AP,IL,COOK,27,40,41.7861,-87.7522
2018-07-01 21:46:00 UTC,1530481560,14839,MILWAUKEE MITCHELL INTL AP,WI,MILWAUKEE,25,47,42.955,-87.9044
2018-07-01 21:47:00 UTC,1530481620,14839,MILWAUKEE MITCHELL INTL AP,WI,MILWAUKEE,28,46,42.955,-87.9044
2018-07-01 21:51:00 UTC,1530481860,04838,CHICAGO PALWAUKEE AP,IL,COOK,20,43,42.1208,-87.9047
2018-07-01 21:51:00 UTC,1530481860,94846,CHICAGO OHARE INTL AP,IL,COOK,27,41,41.9602,-87.9316
2018-07-01 21:52:00 UTC,1530481920,04838,CHICAGO PALWAUKEE AP,IL,COOK,27,41,42.1208,-87.9047
2018-07-01 21:54:00 UTC,1530482040,94846,CHICAGO OHARE INTL AP,IL,COOK,33,43,41.9602,-87.9316
2018-07-01 22:05:00 UTC,1530482700,04826,WISCONSIN RAPIDS ALEXANDER FIELD,WI,WOOD,20,40,44.3592,-89.8369
2018-07-01 22:11:00 UTC,1530483060,13994,ST LOUIS LAMBERT INTL AP,MO,ST. LOUIS,28,46,38.7525,-90.3736
2018-07-01 22:15:00 UTC,1530483300,13994,ST LOUIS LAMBERT INTL AP,MO,ST. LOUIS,30,42,38.7525,-90.3736
2018-07-01 22:18:00 UTC,1530483480,13994,ST LOUIS LAMBERT INTL AP,MO,ST. LOUIS,32,47,38.7525,-90.3736
2018-07-01 22:20:00 UTC,1530483600,13994,ST LOUIS LAMBERT INTL AP,MO,ST. LOUIS,33,53,38.7525,-90.3736
2018-07-01 23:35:00 UTC,1530488100,14850,TRAVERSE CITY CHERRY CAPITAL AP,MI,GRAND TRAVERSE,26,40,44.7408,-85.5825
2018-07-02 00:23:00 UTC,1530490980,94860,GRAND RAPIDS GERALD R FORD INTL AP,MI,KENT,20,42,42.8825,-85.5239
