time_str,time_seconds,wban_id,name,state,county,knots,gust_knots,lat,lon
2021-10-01 13:45:00 UTC,1633095900,25309,JUNEAU AIRPORT,AK,JUNEAU BOROUGH,27,41,58.3566,-134.564
2021-10-01 13:46:00 UTC,1633095960,25309,JUNEAU AIRPORT,AK,JUNEAU BOROUGH,31,42,58.3566,-134.564
2021-10-01 14:27:00 UTC,1633098420,25309,JUNEAU AIRPORT,AK,JUNEAU BOROUGH,29,40,58.3566,-134.564
2021-10-01 15:17:00 UTC,1633101420,25309,JUNEAU AIRPORT,AK,JUNEAU BOROUGH,29,40,58.3566,-134.564
2021-10-01 15:25:00 UTC,1633101900,25309,JUNEAU AIRPORT,AK,JUNEAU BOROUGH,30,40,58.3566,-134.564
2021-10-01 15:39:00 UTC,1633102740,25309,JUNEAU AIRPORT,AK,JUNEAU BOROUGH,32,40,58.3566,-134.564
2021-10-01 16:10:00 UTC,1633104600,25628,ST GEORGE ISLAND AIRPORT,AK,BETHEL,32,43,56.6,-169.565
2021-10-01 16:11:00 UTC,1633104660,25628,ST GEORGE ISLAND AIRPORT,AK,BETHEL,34,42,56.6,-169.565
2021-10-01 16:15:00 UTC,1633104900,25309,JUNEAU AIRPORT,AK,JUNEAU BOROUGH,30,40,58.3566,-134.564
2021-10-01 17:31:00 UTC,1633109460,25309,JUNEAU AIRPORT,AK,JUNEAU BOROUGH,30,40,58.3566,-134.564
2021-10-01 17:46:00 UTC,1633110360,25309,JUNEAU AIRPORT,AK,JUNEAU BOROUGH,28,40,58.3566,-134.564
2021-10-01 17:49:00 UTC,1633110540,25309,JUNEAU AIRPORT,AK,JUNEAU BOROUGH,30,42,58.3566,-134.564
2021-10-01 18:05:00 UTC,1633111500,25309,JUNEAU AIRPORT,AK,JUNEAU BOROUGH,31,41,58.3566,-134.564
2021-10-01 18:14:00 UTC,1633112040,25309,JUNEAU AIRPORT,AK,JUNEAU BOROUGH,31,40,58.3566,-134.564
2021-10-01 18:18:00 UTC,1633112280,25309,JUNEAU AIRPORT,AK,JUNEAU BOROUGH,29,40,58.3566,-134.564
