time_str,time_seconds,wban_id,name,state,county,knots,gust_knots,lat,lon
2009-11-01 07:13:00 UTC,1257059580,13721,PATUXENT RIVER NAS,MD,ST. MARY'S,10,44,38.3,-76.4167
2009-11-02 10:04:00 UTC,1257156240,22010,DEL RIO INTERNATIONAL AP,TX,VAL VERDE,14,53,29.3772,-100.9275
2009-11-02 11:32:00 UTC,1257161520,24024,PHILIP AIRPORT,SD,HAAKON,29,48,44.0511,-101.6011
2009-11-02 11:33:00 UTC,1257161580,24024,PHILIP AIRPORT,SD,HAAKON,20,51,44.0511,-101.6011
2009-11-02 11:44:00 UTC,1257162240,93102,FALLON NAAS,NV,CHURCHILL,26,40,39.4167,-118.7167
2009-11-02 11:45:00 UTC,1257162300,93102,FALLON NAAS,NV,CHURCHILL,32,54,39.4167,-118.7167
2009-11-02 11:46:00 UTC,1257162360,93102,FALLON NAAS,NV,CHURCHILL,36,54,39.4167,-118.7167
2009-11-02 19:44:00 UTC,1257191040,94960,MINNEAPOLIS CRYSTAL AIRPORT,MN,HENNEPIN,22,41,45.0619,-93.3508
2009-11-02 21:46:00 UTC,1257198360,94870,CHAMPAIGN URBANA WILLARD AP,IL,CHAMPAIGN,12,44,40.0397,-88.2778
2009-11-03 04:02:00 UTC,1257220920,25628,ST GEORGE ISLAND AIRPORT,AK,BETHEL,29,40,56.6,-169.565
2009-11-03 04:54:00 UTC,1257224040,25628,ST GEORGE ISLAND AIRPORT,AK,BETHEL,31,40,56.6,-169.565
2009-11-03 05:01:00 UTC,1257224460,25628,ST GEORGE ISLAND AIRPORT,AK,BETHEL,30,40,56.6,-169.565
2009-11-03 05:07:00 UTC,1257224820,25628,ST GEORGE ISLAND AIRPORT,AK,BETHEL,32,44,56.6,-169.565
2009-11-03 05:09:00 UTC,1257224940,25628,ST GEORGE ISLAND AIRPORT,AK,BETHEL,32,40,56.6,-169.565
2009-11-03 05:18:00 UTC,1257225480,25628,ST GEORGE ISLAND AIRPORT,AK,BETHEL,32,41,56.6,-169.565
2009-11-03 05:46:00 UTC,1257227160,25628,ST GEORGE ISLAND AIRPORT,AK,BETHEL,32,40,56.6,-169.565
2009-11-03 05:56:00 UTC,1257227760,25628,ST GEORGE ISLAND AIRPORT,AK,BETHEL,30,41,56.6,-169.565
2009-11-03 08:36:00 UTC,1257237360,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,31,43,55.2208,-162.7325
2009-11-03 10:23:00 UTC,1257243780,24220,ELLENSBURG BOWERS FIELD,WA,KITTITAS,13,41,47.0339,-120.5303
2009-11-03 13:38:00 UTC,1257255480,93786,OCEAN CITY MUNICIPAL AP,MD,WORCESTER,7,48,38.3083,-75.1239
2009-11-03 19:02:00 UTC,1257274920,94037,BUFFALO (ASOS),SD,HARDING,33,41,45.6043,-103.547
2009-11-03 19:13:00 UTC,1257275580,94037,BUFFALO (ASOS),SD,HARDING,33,40,45.6043,-103.547
