time_str,time_seconds,wban_id,name,state,county,knots,gust_knots,lat,lon
2021-04-01 07:02:00 UTC,1617260520,24150,LIVINGSTON AIRPORT,MT,PARK,31,41,45.6983,-110.4408
2021-04-01 07:05:00 UTC,1617260700,24150,LIVINGSTON AIRPORT,MT,PARK,29,40,45.6983,-110.4408
2021-04-01 07:10:00 UTC,1617261000,93782,LAURINBURG MAXTON AP,NC,SCOTLAND,26,42,34.7917,-79.3661
2021-04-01 07:11:00 UTC,1617261060,24150,LIVINGSTON AIRPORT,MT,PARK,29,40,45.6983,-110.4408
2021-04-01 07:14:00 UTC,1617261240,24150,LIVINGSTON AIRPORT,MT,PARK,34,41,45.6983,-110.4408
2021-04-01 07:26:00 UTC,1617261960,24150,LIVINGSTON AIRPORT,MT,PARK,35,43,45.6983,-110.4408
2021-04-01 07:28:00 UTC,1617262080,24150,LIVINGSTON AIRPORT,MT,PARK,31,40,45.6983,-110.4408
2021-04-01 07:29:00 UTC,1617262140,24150,LIVINGSTON AIRPORT,MT,PARK,32,40,45.6983,-110.4408
2021-04-01 07:35:00 UTC,1617262500,24150,LIVINGSTON AIRPORT,MT,PARK,33,45,45.6983,-110.4408
2021-04-01 07:38:00 UTC,1617262680,24150,LIVINGSTON AIRPORT,MT,PARK,32,41,45.6983,-110.4408
2021-04-01 07:54:00 UTC,1617263640,24150,LIVINGSTON AIRPORT,MT,PARK,34,41,45.6983,-110.4408
2021-04-01 07:57:00 UTC,1617263820,24150,LIVINGSTON AIRPORT,MT,PARK,30,40,45.6983,-110.4408
2021-04-01 07:58:00 UTC,1617263880,24150,LIVINGSTON AIRPORT,MT,PARK,32,40,45.6983,-110.4408
2021-04-01 08:14:00 UTC,1617264840,24150,LIVINGSTON AIRPORT,MT,PARK,30,41,45.6983,-110.4408
2021-04-01 09:06:00 UTC,1617267960,25501,KODIAK AIRPORT,AK,KODIAK ISLAND BOROUGH,29,41,57.7511,-152.4855
2021-04-01 09:07:00 UTC,1617268020,25501,KODIAK AIRPORT,AK,KODIAK ISLAND BOROUGH,33,42,57.7511,-152.4855
2021-04-01 09:29:00 UTC,1617269340,24137,CUT BANK AIRPORT,MT,GLACIER,33,44,48.6033,-112.3752
2021-04-01 09:30:00 UTC,1617269400,24137,CUT BANK AIRPORT,MT,GLACIER,35,43,48.6033,-112.3752
2021-04-01 09:32:00 UTC,1617269520,24137,CUT BANK AIRPORT,MT,GLACIER,31,41,48.6033,-112.3752
2021-04-01 09:38:00 UTC,1617269880,24137,CUT BANK AIRPORT,MT,GLACIER,32,40,48.6033,-112.3752
2021-04-01 10:13:00 UTC,1617271980,24150,LIVINGSTON AIRPORT,MT,PARK,31,40,45.6983,-110.4408
2021-04-01 10:22:00 UTC,1617272520,24150,LIVINGSTON AIRPORT,MT,PARK,30,40,45.6983,-110.4408
2021-04-01 10:28:00 UTC,1617272880,24150,LIVINGSTON AIRPORT,MT,PARK,35,41,45.6983,-110.4408
2021-04-01 10:35:00 UTC,1617273300,25501,KODIAK AIRPORT,AK,KODIAK ISLAND BOROUGH,29,41,57.7511,-152.4855
2021-04-01 10:53:00 UTC,1617274380,25501,KODIAK AIRPORT,AK,KODIAK ISLAND BOROUGH,31,42,57.7511,-152.4855
2021-04-01 11:01:00 UTC,1617274860,25501,KODIAK AIRPORT,AK,KODIAK ISLAND BOROUGH,30,42,57.7511,-152.4855
2021-04-01 11:02:00 UTC,1617274920,24150,LIVINGSTON AIRPORT,MT,PARK,33,41,45.6983,-110.4408
2021-04-01 11:28:00 UTC,1617276480,24150,LIVINGSTON AIRPORT,MT,PARK,26,40,45.6983,-110.4408
2021-04-01 11:37:00 UTC,1617277020,24150,LIVINGSTON AIRPORT,MT,PARK,30,40,45.6983,-110.4408
2021-04-01 11:41:00 UTC,1617277260,24150,LIVINGSTON AIRPORT,MT,PARK,27,41,45.6983,-110.4408
2021-04-01 11:42:00 UTC,1617277320,24150,LIVINGSTON AIRPORT,MT,PARK,32,40,45.6983,-110.4408
2021-04-01 11:46:00 UTC,1617277560,24150,LIVINGSTON AIRPORT,MT,PARK,30,40,45.6983,-110.4408
2021-04-01 11:47:00 UTC,1617277620,24150,LIVINGSTON AIRPORT,MT,PARK,35,41,45.6983,-110.4408
2021-04-01 12:09:00 UTC,1617278940,24150,LIVINGSTON AIRPORT,MT,PARK,31,43,45.6983,-110.4408
2021-04-01 12:18:00 UTC,1617279480,24150,LIVINGSTON AIRPORT,MT,PARK,27,41,45.6983,-110.4408
2021-04-01 12:24:00 UTC,1617279840,25501,KODIAK AIRPORT,AK,KODIAK ISLAND BOROUGH,30,40,57.7511,-152.4855
2021-04-01 12:26:00 UTC,1617279960,25501,KODIAK AIRPORT,AK,KODIAK ISLAND BOROUGH,29,41,57.7511,-152.4855
2021-04-01 12:29:00 UTC,1617280140,25501,KODIAK AIRPORT,AK,KODIAK ISLAND BOROUGH,32,41,57.7511,-152.4855
2021-04-01 12:52:00 UTC,1617281520,24150,LIVINGSTON AIRPORT,MT,PARK,28,41,45.6983,-110.4408
2021-04-01 12:55:00 UTC,1617281700,25501,KODIAK AIRPORT,AK,KODIAK ISLAND BOROUGH,33,44,57.7511,-152.4855
2021-04-01 12:57:00 UTC,1617281820,25501,KODIAK AIRPORT,AK,KODIAK ISLAND BOROUGH,33,41,57.7511,-152.4855
2021-04-01 13:03:00 UTC,1617282180,25501,KODIAK AIRPORT,AK,KODIAK ISLAND BOROUGH,32,41,57.7511,-152.4855
2021-04-01 13:19:00 UTC,1617283140,25501,KODIAK AIRPORT,AK,KODIAK ISLAND BOROUGH,30,42,57.7511,-152.4855
2021-04-01 13:20:00 UTC,1617283200,25501,KODIAK AIRPORT,AK,KODIAK ISLAND BOROUGH,30,40,57.7511,-152.4855
2021-04-01 13:27:00 UTC,1617283620,24150,LIVINGSTON AIRPORT,MT,PARK,31,40,45.6983,-110.4408
2021-04-01 13:28:00 UTC,1617283680,24150,LIVINGSTON AIRPORT,MT,PARK,31,41,45.6983,-110.4408
2021-04-01 13:29:00 UTC,1617283740,24150,LIVINGSTON AIRPORT,MT,PARK,31,42,45.6983,-110.4408
2021-04-01 13:36:00 UTC,1617284160,24150,LIVINGSTON AIRPORT,MT,PARK,30,43,45.6983,-110.4408
2021-04-01 13:40:00 UTC,1617284400,24150,LIVINGSTON AIRPORT,MT,PARK,32,44,45.6983,-110.4408
2021-04-01 13:41:00 UTC,1617284460,24150,LIVINGSTON AIRPORT,MT,PARK,34,41,45.6983,-110.4408
2021-04-01 13:43:00 UTC,1617284580,24150,LIVINGSTON AIRPORT,MT,PARK,34,44,45.6983,-110.4408
2021-04-01 13:47:00 UTC,1617284820,24150,LIVINGSTON AIRPORT,MT,PARK,33,40,45.6983,-110.4408
2021-04-01 13:48:00 UTC,1617284880,24150,LIVINGSTON AIRPORT,MT,PARK,34,42,45.6983,-110.4408
2021-04-01 13:52:00 UTC,1617285120,24150,LIVINGSTON AIRPORT,MT,PARK,25,42,45.6983,-110.4408
2021-04-01 13:53:00 UTC,1617285180,24150,LIVINGSTON AIRPORT,MT,PARK,34,41,45.6983,-110.4408
2021-04-01 13:56:00 UTC,1617285360,24150,LIVINGSTON AIRPORT,MT,PARK,31,43,45.6983,-110.4408
2021-04-01 14:03:00 UTC,1617285780,24150,LIVINGSTON AIRPORT,MT,PARK,30,45,45.6983,-110.4408
2021-04-01 14:07:00 UTC,1617286020,24150,LIVINGSTON AIRPORT,MT,PARK,31,40,45.6983,-110.4408
2021-04-01 14:08:00 UTC,1617286080,24150,LIVINGSTON AIRPORT,MT,PARK,33,40,45.6983,-110.4408
2021-04-01 14:09:00 UTC,1617286140,24150,LIVINGSTON AIRPORT,MT,PARK,32,40,45.6983,-110.4408
2021-04-01 14:16:00 UTC,1617286560,24150,LIVINGSTON AIRPORT,MT,PARK,31,40,45.6983,-110.4408
2021-04-01 14:18:00 UTC,1617286680,24150,LIVINGSTON AIRPORT,MT,PARK,30,43,45.6983,-110.4408
2021-04-01 14:19:00 UTC,1617286740,24150,LIVINGSTON AIRPORT,MT,PARK,33,40,45.6983,-110.4408
2021-04-01 14:20:00 UTC,1617286800,24150,LIVINGSTON AIRPORT,MT,PARK,35,45,45.6983,-110.4408
2021-04-01 14:21:00 UTC,1617286860,24150,LIVINGSTON AIRPORT,MT,PARK,34,43,45.6983,-110.4408
2021-04-01 14:22:00 UTC,1617286920,24150,LIVINGSTON AIRPORT,MT,PARK,30,42,45.6983,-110.4408
2021-04-01 14:25:00 UTC,1617287100,24150,LIVINGSTON AIRPORT,MT,PARK,31,44,45.6983,-110.4408
2021-04-01 14:27:00 UTC,1617287220,24150,LIVINGSTON AIRPORT,MT,PARK,34,41,45.6983,-110.4408
2021-04-01 14:28:00 UTC,1617287280,24150,LIVINGSTON AIRPORT,MT,PARK,34,41,45.6983,-110.4408
2021-04-01 14:34:00 UTC,1617287640,24150,LIVINGSTON AIRPORT,MT,PARK,33,41,45.6983,-110.4408
2021-04-01 14:35:00 UTC,1617287700,24150,LIVINGSTON AIRPORT,MT,PARK,34,44,45.6983,-110.4408
2021-04-01 14:36:00 UTC,1617287760,24150,LIVINGSTON AIRPORT,MT,PARK,36,44,45.6983,-110.4408
2021-04-01 14:37:00 UTC,1617287820,24150,LIVINGSTON AIRPORT,MT,PARK,34,40,45.6983,-110.4408
2021-04-01 14:40:00 UTC,1617288000,24150,LIVINGSTON AIRPORT,MT,PARK,23,40,45.6983,-110.4408
2021-04-01 14:41:00 UTC,1617288060,24150,LIVINGSTON AIRPORT,MT,PARK,32,40,45.6983,-110.4408
2021-04-01 14:44:00 UTC,1617288240,24150,LIVINGSTON AIRPORT,MT,PARK,32,42,45.6983,-110.4408
2021-04-01 14:46:00 UTC,1617288360,24150,LIVINGSTON AIRPORT,MT,PARK,34,43,45.6983,-110.4408
2021-04-01 14:48:00 UTC,1617288480,24150,LIVINGSTON AIRPORT,MT,PARK,33,41,45.6983,-110.4408
2021-04-01 14:49:00 UTC,1617288540,24150,LIVINGSTON AIRPORT,MT,PARK,34,42,45.6983,-110.4408
