time_str,time_seconds,wban_id,name,state,county,knots,gust_knots,lat,lon
2015-07-01 05:03:00 UTC,1435726980,13743,WASHINGTON REAGAN NATIONAL AP,VA,ARLINGTON,28,40,38.8472,-77.0345
2015-07-01 05:04:00 UTC,1435727040,13743,WASHINGTON REAGAN NATIONAL AP,VA,ARLINGTON,33,44,38.8472,-77.0345
2015-07-01 05:06:00 UTC,1435727160,13743,WASHINGTON REAGAN NATIONAL AP,VA,ARLINGTON,33,40,38.8472,-77.0345
2015-07-01 08:17:00 UTC,1435738620,14734,NEWARK INTL AP,NJ,UNION,29,44,40.6825,-74.1694
2015-07-01 08:18:00 UTC,1435738680,14734,NEWARK INTL AP,NJ,UNION,35,42,40.6825,-74.1694
2015-07-01 10:02:00 UTC,1435744920,14719,WESTHAMPTON GABRESKI AP,NY,SUFFOLK,26,42,40.8436,-72.6322
2015-07-01 14:00:00 UTC,1435759200,23157,BISHOP AP,CA,INYO,31,43,37.3711,-118.358
2015-07-01 14:01:00 UTC,1435759260,23157,BISHOP AP,CA,INYO,33,41,37.3711,-118.358
2015-07-01 14:06:00 UTC,1435759560,23157,BISHOP AP,CA,INYO,33,44,37.3711,-118.358
2015-07-01 14:08:00 UTC,1435759680,23157,BISHOP AP,CA,INYO,27,42,37.3711,-118.358
2015-07-01 14:11:00 UTC,1435759860,23157,BISHOP AP,CA,INYO,30,42,37.3711,-118.358
2015-07-01 14:12:00 UTC,1435759920,23157,BISHOP AP,CA,INYO,32,40,37.3711,-118.358
2015-07-01 14:13:00 UTC,1435759980,23157,BISHOP AP,CA,INYO,31,40,37.3711,-118.358
2015-07-01 14:14:00 UTC,1435760040,23157,BISHOP AP,CA,INYO,33,44,37.3711,-118.358
2015-07-01 14:15:00 UTC,1435760100,23157,BISHOP AP,CA,INYO,37,43,37.3711,-118.358
2015-07-01 14:16:00 UTC,1435760160,23157,BISHOP AP,CA,INYO,35,42,37.3711,-118.358
2015-07-01 14:17:00 UTC,1435760220,23157,BISHOP AP,CA,INYO,32,40,37.3711,-118.358
2015-07-01 14:18:00 UTC,1435760280,23157,BISHOP AP,CA,INYO,33,41,37.3711,-118.358
2015-07-01 14:19:00 UTC,1435760340,23157,BISHOP AP,CA,INYO,34,41,37.3711,-118.358
2015-07-01 14:20:00 UTC,1435760400,23157,BISHOP AP,CA,INYO,32,40,37.3711,-118.358
2015-07-01 14:21:00 UTC,1435760460,23157,BISHOP AP,CA,INYO,31,42,37.3711,-118.358
2015-07-01 14:25:00 UTC,1435760700,23157,BISHOP AP,CA,INYO,30,42,37.3711,-118.358
2015-07-01 14:26:00 UTC,1435760760,23157,BISHOP AP,CA,INYO,32,40,37.3711,-118.358
2015-07-01 14:27:00 UTC,1435760820,23157,BISHOP AP,CA,INYO,33,41,37.3711,-118.358
2015-07-01 14:28:00 UTC,1435760880,23157,BISHOP AP,CA,INYO,34,45,37.3711,-118.358
2015-07-01 14:34:00 UTC,1435761240,23157,BISHOP AP,CA,INYO,29,41,37.3711,-118.358
2015-07-01 14:35:00 UTC,1435761300,23157,BISHOP AP,CA,INYO,31,43,37.3711,-118.358
2015-07-01 14:36:00 UTC,1435761360,23157,BISHOP AP,CA,INYO,32,41,37.3711,-118.358
